,prices
177,"[1708041600000, 1e-05]"
178,"[1708128000000, 1e-05]"
179,"[1708214400000, 1e-05]"
180,"[1708300800000, 1e-05]"
181,"[1708387200000, 1e-05]"
182,"[1708473600000, 1e-05]"
183,"[1708560000000, 1e-05]"
184,"[1708646400000, 1e-05]"
185,"[1708732800000, 1e-05]"
186,"[1708819200000, 1e-05]"
187,"[1708905600000, 1e-05]"
188,"[1708992000000, 1e-05]"
189,"[1709078400000, 1e-05]"
190,"[1709164800000, 1e-05]"
191,"[1709251200000, 1e-05]"
192,"[1709337600000, 2e-05]"
193,"[1709424000000, 2e-05]"
194,"[1709510400000, 2e-05]"
195,"[1709596800000, 4e-05]"
196,"[1709683200000, 4e-05]"
197,"[1709769600000, 3e-05]"
198,"[1709856000000, 3e-05]"
199,"[1709942400000, 4e-05]"
200,"[1710028800000, 4e-05]"
201,"[1710115200000, 3e-05]"
202,"[1710201600000, 3e-05]"
203,"[1710288000000, 3e-05]"
204,"[1710374400000, 3e-05]"
205,"[1710460800000, 3e-05]"
206,"[1710547200000, 3e-05]"
207,"[1710633600000, 3e-05]"
208,"[1710720000000, 3e-05]"
209,"[1710806400000, 3e-05]"
210,"[1710892800000, 2e-05]"
211,"[1710979200000, 3e-05]"
212,"[1711065600000, 3e-05]"
213,"[1711152000000, 3e-05]"
214,"[1711238400000, 3e-05]"
215,"[1711324800000, 3e-05]"
216,"[1711411200000, 3e-05]"
217,"[1711497600000, 3e-05]"
218,"[1711584000000, 3e-05]"
219,"[1711670400000, 3e-05]"
220,"[1711756800000, 3e-05]"
221,"[1711843200000, 3e-05]"
222,"[1711929600000, 3e-05]"
223,"[1712016000000, 3e-05]"
224,"[1712102400000, 3e-05]"
225,"[1712188800000, 3e-05]"
226,"[1712275200000, 3e-05]"
227,"[1712361600000, 3e-05]"
228,"[1712448000000, 3e-05]"
229,"[1712534400000, 3e-05]"
230,"[1712620800000, 3e-05]"
231,"[1712707200000, 3e-05]"
232,"[1712793600000, 3e-05]"
233,"[1712880000000, 3e-05]"
234,"[1712966400000, 2e-05]"
235,"[1713052800000, 2e-05]"
236,"[1713139200000, 2e-05]"
237,"[1713225600000, 2e-05]"
238,"[1713312000000, 2e-05]"
239,"[1713398400000, 2e-05]"
240,"[1713484800000, 2e-05]"
241,"[1713571200000, 2e-05]"
242,"[1713657600000, 3e-05]"
243,"[1713744000000, 3e-05]"
244,"[1713830400000, 3e-05]"
245,"[1713916800000, 3e-05]"
246,"[1714003200000, 3e-05]"
247,"[1714089600000, 3e-05]"
248,"[1714176000000, 3e-05]"
249,"[1714262400000, 2e-05]"
250,"[1714348800000, 2e-05]"
251,"[1714435200000, 2e-05]"
252,"[1714521600000, 2e-05]"
253,"[1714608000000, 2e-05]"
254,"[1714694400000, 2e-05]"
255,"[1714780800000, 2e-05]"
256,"[1714867200000, 3e-05]"
257,"[1714953600000, 2e-05]"
258,"[1715040000000, 2e-05]"
259,"[1715126400000, 2e-05]"
260,"[1715212800000, 2e-05]"
261,"[1715299200000, 2e-05]"
262,"[1715385600000, 2e-05]"
263,"[1715472000000, 2e-05]"
264,"[1715558400000, 2e-05]"
265,"[1715644800000, 2e-05]"
266,"[1715731200000, 2e-05]"
267,"[1715817600000, 3e-05]"
268,"[1715904000000, 2e-05]"
269,"[1715990400000, 3e-05]"
270,"[1716076800000, 2e-05]"
271,"[1716163200000, 2e-05]"
272,"[1716249600000, 3e-05]"
273,"[1716336000000, 3e-05]"
274,"[1716422400000, 3e-05]"
275,"[1716508800000, 2e-05]"
276,"[1716595200000, 2e-05]"
277,"[1716681600000, 3e-05]"
278,"[1716768000000, 2e-05]"
279,"[1716854400000, 3e-05]"
280,"[1716940800000, 3e-05]"
281,"[1717027200000, 3e-05]"
282,"[1717113600000, 3e-05]"
283,"[1717200000000, 3e-05]"
284,"[1717286400000, 3e-05]"
285,"[1717372800000, 2e-05]"
286,"[1717459200000, 2e-05]"
287,"[1717545600000, 2e-05]"
288,"[1717632000000, 3e-05]"
289,"[1717718400000, 3e-05]"
290,"[1717804800000, 2e-05]"
291,"[1717891200000, 2e-05]"
292,"[1717977600000, 2e-05]"
293,"[1718064000000, 2e-05]"
294,"[1718150400000, 2e-05]"
295,"[1718236800000, 2e-05]"
296,"[1718323200000, 2e-05]"
297,"[1718409600000, 2e-05]"
298,"[1718496000000, 2e-05]"
299,"[1718582400000, 2e-05]"
300,"[1718668800000, 2e-05]"
301,"[1718755200000, 2e-05]"
302,"[1718841600000, 2e-05]"
303,"[1718928000000, 2e-05]"
304,"[1719014400000, 2e-05]"
305,"[1719100800000, 2e-05]"
306,"[1719187200000, 2e-05]"
307,"[1719273600000, 2e-05]"
308,"[1719360000000, 2e-05]"
309,"[1719446400000, 2e-05]"
310,"[1719532800000, 2e-05]"
311,"[1719619200000, 2e-05]"
312,"[1719705600000, 2e-05]"
313,"[1719792000000, 2e-05]"
314,"[1719878400000, 2e-05]"
315,"[1719964800000, 2e-05]"
316,"[1720051200000, 2e-05]"
317,"[1720137600000, 1e-05]"
318,"[1720224000000, 1e-05]"
319,"[1720310400000, 2e-05]"
320,"[1720396800000, 2e-05]"
321,"[1720483200000, 2e-05]"
322,"[1720569600000, 2e-05]"
323,"[1720656000000, 2e-05]"
324,"[1720742400000, 2e-05]"
325,"[1720828800000, 2e-05]"
326,"[1720915200000, 2e-05]"
327,"[1721001600000, 2e-05]"
328,"[1721088000000, 2e-05]"
329,"[1721174400000, 2e-05]"
330,"[1721260800000, 2e-05]"
331,"[1721347200000, 2e-05]"
332,"[1721433600000, 2e-05]"
333,"[1721520000000, 2e-05]"
334,"[1721606400000, 2e-05]"
335,"[1721692800000, 2e-05]"
336,"[1721779200000, 2e-05]"
337,"[1721865600000, 2e-05]"
338,"[1721952000000, 2e-05]"
339,"[1722038400000, 2e-05]"
340,"[1722124800000, 2e-05]"
341,"[1722211200000, 2e-05]"
342,"[1722297600000, 2e-05]"
343,"[1722384000000, 2e-05]"
344,"[1722470400000, 2e-05]"
345,"[1722556800000, 2e-05]"
346,"[1722643200000, 1e-05]"
347,"[1722729600000, 1e-05]"
348,"[1722816000000, 1e-05]"
349,"[1722902400000, 1e-05]"
350,"[1722988800000, 1e-05]"
351,"[1723075200000, 1e-05]"
352,"[1723161600000, 1e-05]"
353,"[1723248000000, 1e-05]"
354,"[1723334400000, 1e-05]"
355,"[1723420800000, 1e-05]"
356,"[1723507200000, 1e-05]"
357,"[1723593600000, 1e-05]"
358,"[1723680000000, 1e-05]"
359,"[1723766400000, 1e-05]"
360,"[1723852800000, 1e-05]"
361,"[1723939200000, 1e-05]"
362,"[1724025600000, 1e-05]"
363,"[1724112000000, 1e-05]"
364,"[1724198400000, 1e-05]"
